Location,Cal Date,Temp,Day of Week,Sequence,Power Demand
1815,11/30/1999,45.5,3,1795,5127.255354
1815,12/1/1999,49.6,4,1796,5071.600338
1815,12/2/1999,42.8,5,1797,5123.780884
1815,12/3/1999,32.5,6,1798,5011.054188
1815,12/4/1999,27.2,7,1799,4917.48073
1815,12/5/1999,26,1,1800,4985.620804
1815,12/6/1999,37.9,2,1801,5062.837895
1815,12/7/1999,36.8,3,1802,5072.784597
1815,12/8/1999,28.5,4,1803,4971.065818
1815,12/9/1999,23.5,5,1804,5033.650292
1815,12/10/1999,30.6,6,1805,5008.871095
1815,12/11/1999,30.4,7,1806,4929.288647
1815,12/12/1999,30.4,1,1807,4998.534673
1815,12/13/1999,32.8,2,1808,5040.895244
1815,12/14/1999,28.2,3,1809,5035.207211
1815,12/15/1999,29.5,4,1810,4975.900245
1815,12/16/1999,35.9,5,1811,5087.245535
1815,12/17/1999,37.2,6,1812,5047.493863
1815,12/18/1999,32.1,7,1813,4941.883001
1815,12/19/1999,31.2,1,1814,5007.70089
1815,12/20/1999,18.9,2,1815,4978.59104
1815,12/21/1999,20.9,3,1816,5001.812887
1815,12/22/1999,23.8,4,1817,4941.270819
1815,12/23/1999,30.6,5,1818,5040.817122
1815,12/24/1999,38.8,6,1819,5064.032587
1815,12/25/1999,39,7,1820,4960.33722
1815,12/26/1999,38.4,1,1821,5054.553452
1815,12/27/1999,38.8,2,1822,5062.378613
1815,12/28/1999,42.3,3,1823,5107.75738
1815,12/29/1999,44.5,4,1824,5048.332188
1815,12/30/1999,36.8,5,1825,5085.430623
1815,12/31/1999,35.6,6,1826,5025.174348
1815,1/1/2000,39.3,7,1827,4972.141853
1815,1/2/2000,29.1,1,1828,4994.043295
1815,1/3/2000,24.5,2,1829,4997.53406
1815,1/4/2000,21.3,3,1830,4998.11123
1815,1/5/2000,32.7,4,1831,4985.196901
1815,1/6/2000,25.6,5,1832,5033.501933
1815,1/7/2000,26.1,6,1833,4983.696962
1815,1/8/2000,32.8,7,1834,4939.74127
1815,1/9/2000,34.3,1,1835,5029.872047
1815,1/10/2000,39,2,1836,5064.183246
1815,1/11/2000,35.5,3,1837,5060.215741
1815,1/12/2000,50.9,4,1838,5076.258269
1815,1/13/2000,31.3,5,1839,5048.915127
1815,1/14/2000,38.6,6,1840,5053.796164
1815,1/15/2000,48.4,7,1841,5022.372538
1815,1/16/2000,39.4,1,1842,5057.762381
1815,1/17/2000,45.9,2,1843,5099.872568
1815,1/18/2000,42.3,3,1844,5097.403406
1815,1/19/2000,46.6,4,1845,5039.500706
1815,1/20/2000,35.4,5,1846,5066.171372
1815,1/21/2000,36.9,6,1847,5055.228966
1815,1/22/2000,36.2,7,1848,4952.008776
1815,1/23/2000,33.1,1,1849,5024.460141
1815,1/24/2000,34,2,1850,5026.592912
1815,1/25/2000,26.7,3,1851,5024.691991
1815,1/26/2000,25.1,4,1852,4929.121141
1815,1/27/2000,23.5,5,1853,5017.996318
1815,1/28/2000,22.2,6,1854,4981.40626
1815,1/29/2000,13.8,7,1855,4893.110586
1815,1/30/2000,14.4,1,1856,4964.324824
1815,1/31/2000,19.2,2,1857,4986.751304
1815,2/1/2000,21.6,3,1858,5002.571494
1815,2/2/2000,46.7,4,1859,5034.621234
1815,2/3/2000,41.7,5,1860,5100.311691
1815,2/4/2000,28.2,6,1861,5010.553237
1815,2/5/2000,33.6,7,1862,4949.621724
1815,2/6/2000,40.5,1,1863,5062.753759
1815,2/7/2000,38.3,2,1864,5059.839214
1815,2/8/2000,42.4,3,1865,5114.325591
1815,2/9/2000,44.8,4,1866,5021.659006
1815,2/10/2000,40.9,5,1867,5098.899448
1815,2/11/2000,26.9,6,1868,5006.706229
1815,2/12/2000,28,7,1869,4930.278736
1815,2/13/2000,30.1,1,1870,5003.745934
1815,2/14/2000,42,2,1871,5064.092482
1815,2/15/2000,50.6,3,1872,5156.515557
1815,2/16/2000,38.7,4,1873,4998.772323
1815,2/17/2000,34.9,5,1874,5051.371709
1815,2/18/2000,24.3,6,1875,4993.035716
1815,2/19/2000,26.7,7,1876,4928.238018
1815,2/20/2000,35.6,1,1877,5043.420374
1815,2/21/2000,47.3,2,1878,5104.343081
1815,2/22/2000,46.6,3,1879,5122.246732
1815,2/23/2000,43.8,4,1880,5035.350077
1815,2/24/2000,43,5,1881,5103.17757
1815,2/25/2000,39,6,1882,5075.429273
1815,2/26/2000,35.5,7,1883,4963.161767
1815,2/27/2000,38.2,1,1884,5062.371003
1815,2/28/2000,45.9,2,1885,5088.618595
1815,2/29/2000,43.4,3,1886,5108.602731
1815,3/1/2000,38.7,4,1887,5004.818349
1815,3/2/2000,38.9,5,1888,5072.684903
1815,3/3/2000,36.6,6,1889,5059.279963
1815,3/4/2000,42.4,7,1890,4996.771617
1815,3/5/2000,45.7,1,1891,5104.774225
1815,3/6/2000,44.4,2,1892,5084.825898
1815,3/7/2000,46.5,3,1893,5124.094415
1815,3/8/2000,44.5,4,1894,5042.578214
1815,3/9/2000,32.4,5,1895,5031.239951
1815,3/10/2000,32,6,1896,5027.122737
1815,3/11/2000,32.2,7,1897,4930.789291
1815,3/12/2000,34.3,1,1898,5030.318073
1815,3/13/2000,36,2,1899,5023.235931
1815,3/14/2000,39.9,3,1900,5105.116017
1815,3/15/2000,41.8,4,1901,5036.364007
1815,3/16/2000,23.6,5,1902,4994.864529
1815,3/17/2000,28.2,6,1903,5001.299264
1815,3/18/2000,32.2,7,1904,4933.535318
1815,3/19/2000,33.5,1,1905,5024.277355
1815,3/20/2000,37.8,2,1906,5054.131605
1815,3/21/2000,27.9,3,1907,5044.926419
1815,3/22/2000,33,4,1908,4990.545904
1815,3/23/2000,41.5,5,1909,5086.245137
1815,3/24/2000,50,6,1910,5132.155631
1815,3/25/2000,48,7,1911,5036.439429
1815,3/26/2000,52,1,1912,5115.281436
1815,3/27/2000,50.5,2,1913,5120.795029
1815,3/28/2000,46.8,3,1914,5147.781497
1815,3/29/2000,42.6,4,1915,5058.500092
1815,3/30/2000,36.4,5,1916,5053.729303
1815,3/31/2000,29.2,6,1917,5007.16548
1815,4/1/2000,31,7,1918,4935.696257
1815,4/2/2000,34.9,1,1919,5022.317736
1815,4/3/2000,28.2,2,1920,5011.54529
1815,4/4/2000,45.5,3,1921,5139.101381
1815,4/5/2000,60.6,4,1922,5138.187297
1815,4/6/2000,52.9,5,1923,5145.245996
1815,4/7/2000,48.5,6,1924,5108.054986
1815,4/8/2000,38.8,7,1925,4986.624639
1815,4/9/2000,54.8,1,1926,5134.062197
1815,4/10/2000,54.8,2,1927,5155.308223
1815,4/11/2000,42.4,3,1928,5126.717643
1815,4/12/2000,43.5,4,1929,5053.209021
1815,4/13/2000,58.2,5,1930,5175.901565
1815,4/14/2000,62.3,6,1931,5171.292574
1815,4/15/2000,37.8,7,1932,4990.077631
1815,4/16/2000,39.7,1,1933,5065.85741
1815,4/17/2000,53.3,2,1934,5146.101289
1815,4/18/2000,58.8,3,1935,5224.575729
1815,4/19/2000,48.9,4,1936,5072.026174
1815,4/20/2000,46.2,5,1937,5096.483492
1815,4/21/2000,53.1,6,1938,5135.204603
1815,4/22/2000,56.8,7,1939,5084.281712
1815,4/23/2000,52.3,1,1940,5115.716201
1815,4/24/2000,52.9,2,1941,5148.892022
1815,4/25/2000,50.9,3,1942,5167.504296
1815,4/26/2000,56.1,4,1943,5117.605891
1815,4/27/2000,52.4,5,1944,5141.468518
1815,4/28/2000,50.3,6,1945,5117.428475
1815,4/29/2000,58.5,7,1946,5086.664805
1815,4/30/2000,43.6,1,1947,5058.107364
1815,5/1/2000,47,2,1948,5124.602025
1815,5/2/2000,49.9,3,1949,5172.657288
1815,5/3/2000,58.2,4,1950,5119.247591
1815,5/4/2000,64.6,5,1951,5212.402148
1815,5/5/2000,66.8,6,1952,5209.435563
1815,5/6/2000,70.6,7,1953,5158.567628
1815,5/7/2000,68.8,1,1954,5188.861031
1815,5/8/2000,49.9,2,1955,5139.903314
1815,5/9/2000,46.5,3,1956,5154.840442
1815,5/10/2000,58.6,4,1957,5129.825069
1815,5/11/2000,68.5,5,1958,5233.951764
1815,5/12/2000,45.5,6,1959,5096.847407
1815,5/13/2000,45.5,7,1960,5025.793434
1815,5/14/2000,55.2,1,1961,5128.233384
1815,5/15/2000,64.9,2,1962,5221.619362
1815,5/16/2000,66.6,3,1963,5258.554771
1815,5/17/2000,53.1,4,1964,5107.150629
1815,5/18/2000,44.5,5,1965,5106.624241
1815,5/19/2000,48.5,6,1966,5107.301013
1815,5/20/2000,55.6,7,1967,5078.012519
1815,5/21/2000,59.4,1,1968,5154.921418
1815,5/22/2000,64.6,2,1969,5203.548174
1815,5/23/2000,60.4,3,1970,5224.574716
1815,5/24/2000,65,4,1971,5168.087573
1815,5/25/2000,58.4,5,1972,5172.058515
1815,5/26/2000,60.8,6,1973,5174.130009
1815,5/27/2000,60.8,7,1974,5125.476036
1815,5/28/2000,67.8,1,1975,5185.139521
1815,5/29/2000,73.8,2,1976,5260.921234
1815,5/30/2000,75.6,3,1977,5326.747376
1815,5/31/2000,63.3,4,1978,5157.717398
1815,6/1/2000,64.2,5,1979,5208.932617
1815,6/2/2000,59.3,6,1980,5158.561154
1815,6/3/2000,62.6,7,1981,5128.949524
1815,6/4/2000,64,1,1982,5170.575667
1815,6/5/2000,59.6,2,1983,5165.210156
1815,6/6/2000,68.6,3,1984,5273.296134
1815,6/7/2000,73.4,4,1985,5217.026204
1815,6/8/2000,75.4,5,1986,5268.210954
1815,6/9/2000,71.7,6,1987,5233.436821
1815,6/10/2000,68.5,7,1988,5169.197791
1815,6/11/2000,65.6,1,1989,5189.547499
1815,6/12/2000,68.5,2,1990,5212.643817
1815,6/13/2000,69.6,3,1991,5297.208039
1815,6/14/2000,69.1,4,1992,5190.732218
1815,6/15/2000,71,5,1993,5249.478552
1815,6/16/2000,54.1,6,1994,5140.827769
1815,6/17/2000,46.6,7,1995,5032.292759
1815,6/18/2000,55.3,1,1996,5128.247622
1815,6/19/2000,68,2,1997,5214.658392
1815,6/20/2000,67.7,3,1998,5295.087205
1815,6/21/2000,64,4,1999,5149.121694
1815,6/22/2000,69.7,5,2000,5249.298435
1815,6/23/2000,72.5,6,2001,5258.569592
1815,6/24/2000,71.5,7,2002,5178.732188
1815,6/25/2000,69.8,1,2003,5214.388831
1815,6/26/2000,54.9,2,2004,5155.730408
1815,6/27/2000,54.3,3,2005,5211.392666
1815,6/28/2000,57.9,4,2006,5121.635011
1815,6/29/2000,62.4,5,2007,5195.652838
1815,6/30/2000,68.2,6,2008,5237.110709
1815,7/1/2000,70.2,7,2009,5173.78386
1815,7/2/2000,74.5,1,2010,5241.728843
1815,7/3/2000,70.2,2,2011,5229.829886
1815,7/4/2000,73.6,3,2012,5323.092759
1815,7/5/2000,74.5,4,2013,5214.87487
1815,7/6/2000,77,5,2014,5265.603989
1815,7/7/2000,76.3,6,2015,5269.370881
1815,7/8/2000,73.4,7,2016,5204.872231
1815,7/9/2000,75.6,1,2017,5257.293403
1815,7/10/2000,74.2,2,2018,5256.102025
1815,7/11/2000,71.9,3,2019,5314.417613
1815,7/12/2000,71.8,4,2020,5194.281191
1815,7/13/2000,70.5,5,2021,5224.6471
1815,7/14/2000,74.2,6,2022,5250.648052
1815,7/15/2000,75.1,7,2023,5206.998374
1815,7/16/2000,71.6,1,2024,5224.992452
1815,7/17/2000,64.2,2,2025,5204.278644
1815,7/18/2000,69.9,3,2026,5302.549095
1815,7/19/2000,70.5,4,2027,5193.293127
1815,7/20/2000,66.2,5,2028,5205.253452
1815,7/21/2000,64.9,6,2029,5213.965388
1815,7/22/2000,67.2,7,2030,5157.049463
1815,7/23/2000,71,1,2031,5228.724578
1815,7/24/2000,76.6,2,2032,5267.799356
1815,7/25/2000,75.7,3,2033,5343.453667
1815,7/26/2000,73.9,4,2034,5198.443418
1815,7/27/2000,72.9,5,2035,5257.248727
1815,7/28/2000,69.7,6,2036,5233.644461
1815,7/29/2000,66.3,7,2037,5155.767689
1815,7/30/2000,68.9,1,2038,5211.835532
1815,7/31/2000,69.5,2,2039,5242.001749
1815,8/1/2000,72.4,3,2040,5320.263302
1815,8/2/2000,78,4,2041,5206.821203
1815,8/3/2000,76.2,5,2042,5270.448696
1815,8/4/2000,72.3,6,2043,5237.549064
1815,8/5/2000,72.8,7,2044,5190.934489
1815,8/6/2000,68.6,1,2045,5214.14216
1815,8/7/2000,67.9,2,2046,5227.952102
1815,8/8/2000,73.6,3,2047,5323.638785
1815,8/9/2000,74,4,2048,5203.165603
1815,8/10/2000,68.4,5,2049,5226.023289
1815,8/11/2000,71,6,2050,5240.170604
1815,8/12/2000,74,7,2051,5201.411629
1815,8/13/2000,72.9,1,2052,5240.794753
1815,8/14/2000,75.2,2,2053,5257.058638
1815,8/15/2000,77.6,3,2054,5331.438754
1815,8/16/2000,69.6,4,2055,5194.054066
1815,8/17/2000,65.7,5,2056,5207.51571
1815,8/18/2000,60.7,6,2057,5171.631666
1815,8/19/2000,69.4,7,2058,5163.611353
1815,8/20/2000,71.9,1,2059,5236.763639
1815,8/21/2000,66.5,2,2060,5189.502455
1815,8/22/2000,65.9,3,2061,5255.96637
1815,8/23/2000,67.8,4,2062,5179.985548
1815,8/24/2000,68.9,5,2063,5224.681559
1815,8/25/2000,72.8,6,2064,5240.280515
1815,8/26/2000,68.1,7,2065,5153.23455
1815,8/27/2000,67.5,1,2066,5219.760387
1815,8/28/2000,71.1,2,2067,5234.322921
1815,8/29/2000,63.8,3,2068,5252.101166
1815,8/30/2000,68.6,4,2069,5176.588187
1815,8/31/2000,66.9,5,2070,5204.88788
1815,9/1/2000,64.4,6,2071,5181.513409
1815,9/2/2000,71.2,7,2072,5182.283185
1815,9/3/2000,67.5,1,2073,5223.406413
1815,9/4/2000,70.6,2,2074,5220.913654
1815,9/5/2000,72.4,3,2075,5315.209328
1815,9/6/2000,70.7,4,2076,5186.319945
1815,9/7/2000,65.5,5,2077,5194.841209
1815,9/8/2000,65,6,2078,5175.633599
1815,9/9/2000,68.2,7,2079,5147.556735
1815,9/10/2000,71,1,2080,5245.816631
1815,9/11/2000,72.2,2,2081,5241.142774
1815,9/12/2000,64,3,2082,5273.46772
1815,9/13/2000,68.8,4,2083,5166.907057
1815,9/14/2000,68.4,5,2084,5205.869316
1815,9/15/2000,66.3,6,2085,5189.113716
1815,9/16/2000,73,7,2086,5190.485149
1815,9/17/2000,69,1,2087,5224.895796
1815,9/18/2000,72,2,2088,5224.592114
1815,9/19/2000,67.3,3,2089,5295.409727
1815,9/20/2000,50.9,4,2090,5079.450322
1815,9/21/2000,52.6,5,2091,5113.073151
1815,9/22/2000,52.4,6,2092,5124.714544
1815,9/23/2000,38.5,7,2093,4997.113716
1815,9/24/2000,34.5,1,2094,5037.122706
1815,9/25/2000,41.5,2,2095,5053.791163
1815,9/26/2000,51.4,3,2096,5212.289721
1815,9/27/2000,56.5,4,2097,5106.692973
1815,9/28/2000,58.3,5,2098,5147.860172
1815,9/29/2000,61.7,6,2099,5153.748542
1815,9/30/2000,63.6,7,2100,5129.882295
1815,10/1/2000,67.5,1,2101,5212.552439
1815,10/2/2000,68.5,2,2102,5197.589844
1815,10/3/2000,64.2,3,2103,5268.62467
1815,10/4/2000,55,4,2104,5091.512857
1815,10/5/2000,51.9,5,2105,5112.275146
1815,10/6/2000,32.2,6,2106,4996.981344
1815,10/7/2000,31.5,7,2107,4968.389629
1815,10/8/2000,34.6,1,2108,5030.544891
1815,10/9/2000,41.6,2,2109,5040.54348
1815,10/10/2000,47.9,3,2110,5176.987113
1815,10/11/2000,57.4,4,2111,5109.533691
1815,10/12/2000,60.3,5,2112,5153.5224
1815,10/13/2000,50.9,6,2113,5104.796349
1815,10/14/2000,49.2,7,2114,5062.299018
1815,10/15/2000,45.9,1,2115,5111.664621
1815,10/16/2000,48.9,2,2116,5095.0722
1815,10/17/2000,50.2,3,2117,5204.822185
1815,10/18/2000,52.4,4,2118,5084.560571
1815,10/19/2000,55,5,2119,5114.758883
1815,10/20/2000,55.9,6,2120,5144.469469
1815,10/21/2000,50,7,2121,5068.501657
1815,10/22/2000,47.6,1,2122,5111.854004
1815,10/23/2000,42.1,2,2123,5058.790825
1815,10/24/2000,47.4,3,2124,5191.695397
1815,10/25/2000,47.7,4,2125,5049.230163
1815,10/26/2000,46.1,5,2126,5075.931175
1815,10/27/2000,45.7,6,2127,5091.220252
1815,10/28/2000,47.7,7,2128,5066.276189
1815,10/29/2000,50.9,1,2129,5126.242375
1815,10/30/2000,45.5,2,2130,5088.33946
1815,10/31/2000,43.9,3,2131,5168.44842
1815,11/1/2000,43.6,4,2132,5022.753391
1815,11/2/2000,35.6,5,2133,5015.066401
1815,11/3/2000,34.4,6,2134,5042.008469
1815,11/4/2000,37.7,7,2135,4992.433262
1815,11/5/2000,41.5,1,2136,5051.237189
1815,11/6/2000,28.3,2,2137,4980.567475
1815,11/7/2000,23.9,3,2138,5061.793004
1815,11/8/2000,28.5,4,2139,4950.511844
1815,11/9/2000,30.1,5,2140,4991.391961
1815,11/10/2000,23.2,6,2141,4974.721817
1815,11/11/2000,23.2,7,2142,4925.067843
1815,11/12/2000,18.2,1,2143,4962.224486
1815,11/13/2000,18.3,2,2144,4961.262565
1815,11/14/2000,22.2,3,2145,5049.852286
1815,11/15/2000,30.4,4,2146,4970.3807
1815,11/16/2000,23,5,2147,4972.015526
1815,11/17/2000,21.1,6,2148,4977.381098
1815,11/18/2000,20.4,7,2149,4925.630439
1815,11/19/2000,28.4,1,2150,4987.397607
1815,11/20/2000,25.5,2,2151,4970.879748
1815,11/21/2000,38,3,2152,5127.158423
1815,11/22/2000,37.8,4,2153,5004.723658
1815,11/23/2000,38.1,5,2154,5038.034581
1815,11/24/2000,34.2,6,2155,5029.105492
1815,11/25/2000,33,7,2156,4968.49193
1815,11/26/2000,33.4,1,2157,5025.809144
1815,11/27/2000,34.2,2,2158,5011.951519
1815,11/28/2000,34.9,3,2159,5099.963762
1815,11/29/2000,22.8,4,2160,4946.671157
1815,11/30/2000,49.3,5,2161,5098.381467
1815,12/1/2000,32.2,6,2162,5010.52737
1815,12/2/2000,24.6,7,2163,4923.902271
1815,12/3/2000,34.5,1,2164,5024.868733
1815,12/4/2000,33.1,2,2165,5000.006168
1815,12/5/2000,34.2,3,2166,5106.397545
1815,12/6/2000,27,4,2167,4943.336361
1815,12/7/2000,41,5,2168,5051.513685
1815,12/8/2000,30.3,6,2169,5004.274409
1815,12/9/2000,36.3,7,2170,4974.823013
1815,12/10/2000,32.1,1,2171,5025.829027
1815,12/11/2000,11.4,2,2172,4957.5139
1815,12/12/2000,7.9,3,2173,5035.602976
1815,12/13/2000,13.5,4,2174,4930.218533
1815,12/14/2000,23.7,5,2175,4961.548635
1815,12/15/2000,35.5,6,2176,5042.207794
1815,12/16/2000,23.4,7,2177,4925.974133
1815,12/17/2000,33.7,1,2178,5032.750199
1815,12/18/2000,26.7,2,2179,4980.784044
1815,12/19/2000,28.5,3,2180,5078.057871
1815,12/20/2000,36.2,4,2181,4992.954802
1815,12/21/2000,14.9,5,2182,4932.862903
1815,12/22/2000,30.3,6,2183,5008.020436
1815,12/23/2000,32.8,7,2184,4964.787297
1815,12/24/2000,25.6,1,2185,4981.447959
1815,12/25/2000,20.7,2,2186,4963.09865
1815,12/26/2000,24.6,3,2187,5069.048297
1815,12/27/2000,35.9,4,2188,4999.491562
1815,12/28/2000,35.4,5,2189,4987.217398
1815,12/29/2000,25.8,6,2190,4999.822461
1815,12/30/2000,24.7,7,2191,4940.316508
1815,12/31/2000,27.6,1,2192,5001.829733
1815,1/1/2001,22.9,2,2193,4964.409236
1815,1/2/2001,28.3,3,2194,5085.913501
1815,1/3/2001,36.8,4,2195,4992.576649
1815,1/4/2001,41.9,5,2196,5016.878245
1815,1/5/2001,43.3,6,2197,5082.850414
1815,1/6/2001,45.4,7,2198,5041.949064
1815,1/7/2001,31.7,1,2199,5014.96413
1815,1/8/2001,30.6,2,2200,4980.963148
1815,1/9/2001,32.7,3,2201,5091.342927
1815,1/10/2001,35.1,4,2202,4984.444554
1815,1/11/2001,32.1,5,2203,4962.675054
1815,1/12/2001,34.3,6,2204,5026.564099
1815,1/13/2001,33.3,7,2205,4981.726695
1815,1/14/2001,25.8,1,2206,4997.668487
1815,1/15/2001,19.9,2,2207,4949.117858
1815,1/16/2001,20.1,3,2208,5035.486069
1815,1/17/2001,9.1,4,2209,4916.655293
1815,1/18/2001,18.2,5,2210,4922.970512
1815,1/19/2001,13.9,6,2211,4958.456612
1815,1/20/2001,21,7,2212,4941.90494
1815,1/21/2001,23,1,2213,4979.761553
1815,1/22/2001,27.9,2,2214,4980.872446
1815,1/23/2001,28,3,2215,5063.024762
1815,1/24/2001,27,4,2216,4937.182387
1815,1/25/2001,25,5,2217,4931.198957
1815,1/26/2001,31.8,6,2218,5008.67042
1815,1/27/2001,23.7,7,2219,4942.894661
1815,1/28/2001,20.7,1,2220,4984.244676
1815,1/29/2001,24.3,2,2221,4954.881743
1815,1/30/2001,27.4,3,2222,5049.147284
1815,1/31/2001,18.7,4,2223,4931.160908
1815,2/1/2001,19.2,5,2224,4904.19733
1815,2/2/2001,27.1,6,2225,5005.258546
1815,2/3/2001,36.7,7,2226,5015.494201
1815,2/4/2001,28.7,1,2227,5000.116477
1815,2/5/2001,39.2,2,2228,5032.919669
1815,2/6/2001,31.3,3,2229,5070.161154
1815,2/7/2001,37,4,2230,5001.643203
1815,2/8/2001,22.5,5,2231,4913.742682
1815,2/9/2001,8.8,6,2232,4971.217214
1815,2/10/2001,17.1,7,2233,4923.165879
1815,2/11/2001,31.5,1,2234,5019.535655
1815,2/12/2001,32.7,2,2235,4996.588954
1815,2/13/2001,36.6,3,2236,5096.02599
1815,2/14/2001,25.3,4,2237,4968.857564
1815,2/15/2001,28.4,5,2238,4939.043633
1815,2/16/2001,24.9,6,2239,4995.476772
1815,2/17/2001,27.2,7,2240,4965.226757
1815,2/18/2001,36.5,1,2241,5047.611752
1815,2/19/2001,43.3,2,2242,5040.296441
1815,2/20/2001,41.2,3,2243,5116.096134
1815,2/21/2001,29.5,4,2244,4971.346272
1815,2/22/2001,37.1,5,2245,4964.69552
1815,2/23/2001,36.8,6,2246,5058.022676
1815,2/24/2001,36.8,7,2247,5017.368702
1815,2/25/2001,31.6,1,2248,5013.15784
1815,2/26/2001,35.9,2,2249,5019.337588
1815,2/27/2001,24.4,3,2250,5044.057901
1815,2/28/2001,18.6,4,2251,4933.276803
1815,3/1/2001,34.3,5,2252,4951.210126
1815,3/2/2001,36.4,6,2253,5056.77533
1815,3/3/2001,35.7,7,2254,5000.226665
1815,3/4/2001,36.4,1,2255,5038.721356
1815,3/5/2001,36.7,2,2256,5012.940227
1815,3/6/2001,45.5,3,2257,5138.885486
1815,3/7/2001,42.2,4,2258,5025.397116
1815,3/8/2001,40.5,5,2259,4982.299785
1815,3/9/2001,42.9,6,2260,5103.041148
1815,3/10/2001,39.9,7,2261,5022.962044
1815,3/11/2001,24.6,1,2262,5003.994323
1815,3/12/2001,24.7,2,2263,4948.762535
1815,3/13/2001,37.9,3,2264,5096.983921
1815,3/14/2001,37.8,4,2265,5001.969684
1815,3/15/2001,30.7,5,2266,4934.815465
1815,3/16/2001,27.4,6,2267,5009.193311
1815,3/17/2001,27.1,7,2268,4958.104572
1815,3/18/2001,30.6,1,2269,5020.309175
1815,3/19/2001,36.7,2,2270,5021.086253
1815,3/20/2001,48.3,3,2271,5155.866247
1815,3/21/2001,52.3,4,2272,5067.462228
1815,3/22/2001,47.7,5,2273,5019.822215
1815,3/23/2001,47.2,6,2274,5124.428843
1815,3/24/2001,32.2,7,2275,4992.973397
1815,3/25/2001,29.2,1,2276,5020.411507
1815,3/26/2001,29.4,2,2277,4963.363823
1815,3/27/2001,36,3,2278,5094.581958
1815,3/28/2001,34.4,4,2279,4985.954495
1815,3/29/2001,37.6,5,2280,4975.534919
1815,3/30/2001,39.3,6,2281,5087.68788
1815,3/31/2001,36.7,7,2282,5022.93228
1815,4/1/2001,48,1,2283,5117.285456
1815,4/2/2001,50.9,2,2284,5092.388401
1815,4/3/2001,52.5,3,2285,5190.774808
1815,4/4/2001,51.6,4,2286,5063.17846
1815,4/5/2001,52.4,5,2287,5058.706597
1815,4/6/2001,52.2,6,2288,5149.201964
1815,4/7/2001,50.2,7,2289,5085.968211
1815,4/8/2001,52.1,1,2290,5135.995674
1815,4/9/2001,45.7,2,2291,5051.766278
1815,4/10/2001,42.7,3,2292,5128.082541
1815,4/11/2001,33.9,4,2293,4956.740595
1815,4/12/2001,35.5,5,2294,4962.45382
1815,4/13/2001,42.1,6,2295,5105.936852
1815,4/14/2001,45.3,7,2296,5073.758668
1815,4/15/2001,45.6,1,2297,5093.337803
1815,4/16/2001,39.5,2,2298,5025.706751
1815,4/17/2001,35.8,3,2299,5087.101166
1815,4/18/2001,53.1,4,2300,5070.496655
1815,4/19/2001,63.5,5,2301,5109.714084
1815,4/20/2001,60.1,6,2302,5203.463793
1815,4/21/2001,52.3,7,2303,5123.208254
1815,4/22/2001,38.5,1,2304,5058.359742
1815,4/23/2001,37.7,2,2305,5021.779288
1815,4/24/2001,47.4,3,2306,5157.141424
1815,4/25/2001,53.9,4,2307,5071.761215
1815,4/26/2001,58.6,5,2308,5088.571095
1815,4/27/2001,57.8,6,2309,5186.9668
1815,4/28/2001,60.7,7,2310,5160.677693
1815,4/29/2001,62,1,2311,5172.335624
1815,4/30/2001,60.8,2,2312,5146.722062
1815,5/1/2001,65.2,3,2313,5246.285916
1815,5/2/2001,47.5,4,2314,5053.155661
1815,5/3/2001,33.3,5,2315,4963.372722
1815,5/4/2001,35.9,6,2316,5077.483615
1815,5/5/2001,36.7,7,2317,5028.878306
1815,5/6/2001,47.1,1,2318,5091.600368
1815,5/7/2001,47,2,2319,5083.148052
1815,5/8/2001,55.3,3,2320,5202.893648
1815,5/9/2001,61.6,4,2321,5118.950199
1815,5/10/2001,60.7,5,2322,5109.123719
1815,5/11/2001,54.9,6,2323,5166.676434
1815,5/12/2001,58.2,7,2324,5154.193618
1815,5/13/2001,62.2,1,2325,5185.840258
1815,5/14/2001,65.2,2,2326,5175.131942
1815,5/15/2001,65.3,3,2327,5248.884259
1815,5/16/2001,66.3,4,2328,5149.259742
1815,5/17/2001,56.6,5,2329,5094.791316
1815,5/18/2001,55.4,6,2330,5182.415833
1815,5/19/2001,56.5,7,2331,5136.739
1815,5/20/2001,56.8,1,2332,5147.427739
1815,5/21/2001,39.9,2,2333,5038.90807
1815,5/22/2001,52.1,3,2334,5186.7417
1815,5/23/2001,60.4,4,2335,5122.620743
1815,5/24/2001,59.6,5,2336,5117.456183
1815,5/25/2001,57.6,6,2337,5195.508193
1815,5/26/2001,60,7,2338,5157.319423
1815,5/27/2001,62,1,2339,5168.981651
1815,5/28/2001,59.5,2,2340,5126.219761
1815,5/29/2001,59.7,3,2341,5226.962473
1815,5/30/2001,56.8,4,2342,5092.773765
1815,5/31/2001,57.5,5,2343,5104.647929
1815,6/1/2001,64,6,2344,5220.213747
1815,6/2/2001,67.6,7,2345,5210.126941
1815,6/3/2001,66.9,1,2346,5181.533906
1815,6/4/2001,56.7,2,2347,5112.613501
1815,6/5/2001,55.4,3,2348,5203.561859
1815,6/6/2001,63.7,4,2349,5137.61077
1815,6/7/2001,63,5,2350,5132.714422
1815,6/8/2001,60.1,6,2351,5213.409819
1815,6/9/2001,64.1,7,2352,5179.842222
1815,6/10/2001,71.1,1,2353,5214.168948
1815,6/11/2001,74.7,2,2354,5219.433477
1815,6/12/2001,72.9,3,2355,5318.640779
1815,6/13/2001,61.6,4,2356,5119.696226
1815,6/14/2001,50.5,5,2357,5053.741056
